ACARA_ID,School_Name,Suburb,State,Postcode,Type,Sector,Status,Geolocation,Parent_School ID,AGE_ID,Latitude,Longitude
45218,Amsleigh Park Primary School,Oakleigh East,VIC,3166,Primary,Gov,Open,Major Cities,45218,56364,-37.9002,145.108
44376,Anakie Primary School,Anakie,VIC,3213,Primary,Gov,Open,Inner Regional,44376,49584,-37.9127,144.255
46730,Anakie State School,The Gemfields,QLD,4702,Primary,Gov,Open,Remote,46730,52857,-23.554,147.746
40392,Andale School,Kew,VIC,3101,Special,Non-Gov,Open,Major Cities,40392,43054,-37.8055,145.036
49353,Andamooka Primary School,Andamooka,SA,5722,Primary,Gov,Open,Very Remote,49353,56469,-30.45,137.167
47189,Andergrove State School,Andergrove,QLD,4740,Primary,Gov,Open,Inner Regional,47189,52931,-21.0862,149.188
45019,Andersons Creek Primary School,Warrandyte,VIC,3113,Primary,Gov,Open,Major Cities,45019,48262,-37.7484,145.208
50565,Andrews Creek Primary School,Wesley Vale,TAS,7307,Primary,Gov,Open,Outer Regional,50565,69970,-41.189,146.459
49224,Angaston Primary School,Angaston,SA,5353,Primary,Gov,Open,Inner Regional,49224,47356,-34.4991,139.051
52446,Angelorum College,Fortitude Valley,QLD,4006,Combined,Non-Gov,Open,Major Cities,52446,80063,-27.4556,153.032
49232,Angle Vale Primary School,Angle Vale,SA,5117,Primary,Gov,Open,Major Cities,49232,47158,-34.6433,138.647
44744,Anglesea Primary School,Anglesea,VIC,3230,Primary,Gov,Open,Inner Regional,44744,49603,-38.3962,144.192
47996,Anglican Church Grammar School,East Brisbane,QLD,4169,Combined,Non-Gov,Open,Major Cities,47996,40430,-27.4822,153.051
50055,Angurugu School,Angurugu,NT,822,Combined,Gov,Open,Very Remote,50055,47949,-13.9825,136.459
41855,Anna Bay Public School,Anna Bay,NSW,2316,Primary,Gov,Open,Inner Regional,41855,49126,-32.7764,152.09
48048,Annandale Christian College,Annandale,QLD,4814,Combined,Non-Gov,Open,Outer Regional,48048,44007,-19.3138,146.776
40989,Annandale North Public School,Annandale,NSW,2038,Primary,Gov,Open,Major Cities,40989,44930,-33.8779,151.172
40988,Annandale Public School,Annandale,NSW,2038,Primary,Gov,Open,Major Cities,40988,45497,-33.8858,151.17
46702,Annandale State School,Annandale,QLD,4814,Primary,Gov,Open,Outer Regional,46702,56446,-19.3155,146.778
41247,Annangrove Public School,Annangrove,NSW,2156,Primary,Gov,Open,Major Cities,41247,47863,-33.6674,150.953
52265,Anne Hamersley Primary School,Ellenbrook,WA,6069,Primary,Gov,Open,Major Cities,52265,70341,-31.7454,116.009
49808,Annesley College,Wayville,SA,5034,Primary,Non-Gov,Open,Major Cities,49808,40280,-34.942,138.598
45973,Annunciation School,Brooklyn,VIC,3012,Primary,Non-Gov,Open,Major Cities,45973,41278,-37.821,144.848
43093,Anson Street School,Orange,NSW,2800,Special,Gov,Open,Inner Regional,43093,56157,-33.2965,149.097
46112,Antonine College,Pascoe Vale South,VIC,3044,Combined,Non-Gov,Open,Major Cities,46112,62824,-37.7412,144.943
46113,Antonine College - Cedar Campus,Coburg,VIC,3058,Combined,Non-Gov,Open,Major Cities,46112,77477,-37.7467,144.978
49781,Antonio Catholic School,Morphett Vale,SA,5162,Primary,Non-Gov,Open,Major Cities,49781,42602,-35.1163,138.525
44866,Antonio Park Primary School,Mitcham,VIC,3132,Primary,Gov,Open,Major Cities,44866,45444,-37.8162,145.206
50011,Anula Primary School,Anula,NT,812,Primary,Gov,Open,Outer Regional,50011,47981,-12.3916,130.894
52051,Anzac Park Public School,Cammeray,NSW,2062,Primary,Gov,Open,Major Cities,52051,70331,-33.8266,151.211
48561,Anzac Terrace Primary School,Bassendean,WA,6054,Primary,Gov,Open,Major Cities,48561,49023,-31.8979,115.937
45292,Apollo Bay P-12 College,Apollo Bay,VIC,3233,Combined,Gov,Open,Inner Regional,45292,49607,-38.7535,143.661
45068,Apollo Parkways Primary School,Greensborough,VIC,3088,Primary,Gov,Open,Major Cities,45068,48219,-37.6874,145.11
45085,Appin Park Primary School,Wangaratta,VIC,3676,Primary,Gov,Open,Inner Regional,45085,51569,-36.3416,146.301
41354,Appin Public School,Appin,NSW,2560,Primary,Gov,Open,Inner Regional,41354,50197,-34.1984,150.788
48270,Applecross Primary School,Applecross,WA,6153,Primary,Gov,Open,Major Cities,48270,52335,-32.0106,115.839
48117,Applecross Senior High School,Ardross,WA,6153,Secondary,Gov,Open,Major Cities,48117,52336,-32.0288,115.834
47095,Applethorpe State School,Applethorpe,QLD,4378,Primary,Gov,Open,Outer Regional,47095,44779,-28.6127,151.955
44230,Apsley Primary School,Apsley,VIC,3319,Primary,Gov,Open,Outer Regional,44230,50019,-36.9737,141.082
43492,Aquinas Catholic College,Menai,NSW,2234,Secondary,Non-Gov,Open,Major Cities,43492,53864,-34.02,151.021
45947,Aquinas College,Ringwood,VIC,3134,Secondary,Non-Gov,Open,Major Cities,45947,40747,-37.823,145.235
47860,Aquinas College,Ashmore,QLD,4214,Secondary,Non-Gov,Open,Major Cities,47860,40411,-27.9751,153.384
48916,Aquinas College,Salter Point,WA,6152,Combined,Non-Gov,Open,Major Cities,48916,55657,-32.024,115.865
40343,Araluen Christian College,Alice Springs,NT,870,Combined,Non-Gov,Open,Remote,40343,55336,-23.7077,133.852
44974,Araluen Primary School,Sale,VIC,3850,Primary,Gov,Open,Inner Regional,44974,52024,-38.1081,147.089
46627,Aramac State School,Aramac,QLD,4726,Combined,Gov,Open,Very Remote,46627,52916,-22.9746,145.243
49883,Aranda Primary School,Aranda,ACT,2614,Primary,Gov,Open,Major Cities,49883,50376,-35.256,149.08
48911,Aranmore Catholic College,Leederville,WA,6007,Secondary,Non-Gov,Open,Major Cities,48911,52856,-31.9274,115.843
48965,Aranmore Catholic Primary School,Leederville,WA,6007,Primary,Non-Gov,Open,Major Cities,48965,48785,-31.9276,115.839
44958,Ararat North Primary School,Ararat,VIC,3377,Primary,Gov,Open,Inner Regional,44958,50589,-37.2746,142.94
44142,Ararat Primary School,Ararat,VIC,3377,Primary,Gov,Open,Inner Regional,44142,50590,-37.2859,142.937
45523,Ararat Secondary College,Ararat,VIC,3377,Secondary,Gov,Open,Inner Regional,45523,50588,-37.286,142.922
52180,Ararat Secondary College-School Farm Campus,Ararat,VIC,3377,Secondary,Gov,Open,Inner Regional,45523,,-37.2929,142.946
44809,Ararat West Primary School,Ararat,VIC,3377,Primary,Gov,Open,Inner Regional,44809,50591,-37.2774,142.921
47086,Aratula State School,Aratula,QLD,4309,Primary,Gov,Open,Inner Regional,47086,51764,-27.981,152.544
49934,Arawang Primary School,Waramanga,ACT,2611,Primary,Gov,Open,Major Cities,49934,54386,-35.355,149.06
48768,Arbor Grove Primary School,Ellenbrook,WA,6069,Primary,Gov,Open,Major Cities,48768,57850,-31.7704,115.962
52493,Arcadia College,Robina,QLD,4226,Special,Non-Gov,Open,Major Cities,52493,70013,-28.0692,153.379
41194,Arcadia Public School,Arcadia,NSW,2159,Primary,Gov,Open,Inner Regional,41194,57392,-33.6235,151.051
42019,Arcadia Vale Public School,Arcadia Vale,NSW,2283,Primary,Gov,Open,Major Cities,42019,48963,-33.0602,151.582
46905,Arcadia Valley State School,Arcadia Valley,QLD,4454,Primary,Gov,Open,Remote,46905,52205,-25.2551,148.821
44869,Ardeer Primary School,Ardeer,VIC,3022,Primary,Gov,Open,Major Cities,44869,47577,-37.781,144.8
44998,Ardeer South Primary School,Sunshine West,VIC,3020,Primary,Gov,Open,Major Cities,44998,44742,-37.7901,144.799
43976,Arden Anglican School,Beecroft,NSW,2119,Primary,Non-Gov,Open,Major Cities,43976,41311,-33.7467,151.065
40919,"Arden Anglican School, Epping campus",Epping,NSW,2121,Secondary,Non-Gov,Open,Major Cities,43976,77430,-33.77013,151.08427
42533,Ardlethan Central School,Ardlethan,NSW,2665,Combined,Gov,Open,Outer Regional,42533,50519,-34.3541,146.901
44311,Ardmona Primary School,Ardmona,VIC,3629,Primary,Gov,Open,Inner Regional,44311,55915,-36.3855,145.313
48271,Ardross Primary School,Ardross,WA,6153,Primary,Gov,Open,Major Cities,48271,52338,-32.0275,115.834
49419,Ardrossan Area School,Ardrossan,SA,5571,Combined,Gov,Open,Outer Regional,49419,56013,-34.4238,137.916
49658,Ardtornish Primary School,St Agnes,SA,5097,Primary,Gov,Open,Major Cities,49658,47080,-34.8336,138.705
48115,Arethusa College,Deception Bay,QLD,4508,Special,Non-Gov,Open,Major Cities,48115,68541,-27.1787,152.987
51489,Arethusa College - Spring Hill Campus,Spring Hill,QLD,4004,Special,Non-Gov,Open,Major Cities,48115,77665,-27.4579,153.028
52445,Arethusa College - Windsor Campus,Windsor,QLD,4030,Special,Non-Gov,Open,Major Cities,48115,84864,-27.4273,153.032
50078,Areyonga School,Areyonga,NT,872,Combined,Gov,Open,Very Remote,50078,47881,-24.0737,132.27
42001,Argenton Public School,Argenton,NSW,2284,Primary,Gov,Open,Major Cities,42001,48985,-32.9385,151.63
42534,Ariah Park Central School,Ariah Park,NSW,2665,Combined,Gov,Open,Outer Regional,42534,50520,-34.3469,147.218
52875,Arise Christian College,Metford,NSW,2323,Special,Non-Gov,Open,Major Cities,52875,86499,-32.76656,151.6083
43943,Arkana College,Kingsgrove,NSW,2208,Primary,Non-Gov,Open,Major Cities,43943,42362,-33.9499,151.099
40836,Arlparra School,Utopia,NT,872,Combined,Gov,Open,Very Remote,40836,68613,-22.0876,134.775
48818,Armadale Education Support Centre,Armadale,WA,6112,Special,Gov,Open,Major Cities,48818,46861,-32.1616,116.016
48272,Armadale Primary School,Armadale,WA,6112,Primary,Gov,Open,Major Cities,48272,50108,-32.1478,116.026
44490,Armadale Primary School,Armadale,VIC,3143,Primary,Gov,Open,Major Cities,44490,48511,-37.8522,145.018
48118,Armadale Senior High School,Armadale,WA,6112,Secondary,Gov,Open,Major Cities,48118,46659,-32.1616,116.016
42410,Armidale City Public School,Armidale,NSW,2350,Primary,Gov,Open,Inner Regional,42410,49372,-30.5195,151.664
52723,Armidale Secondary College,Armidale,NSW,2350,Secondary,Gov,Open,Inner Regional,52723,46436,-30.51925421,151.6532283
52589,Armstrong Creek School,Armstrong Creek,VIC,3217,Primary,Gov,Open,Major Cities,52589,85301,-38.2314,144.364
52923,Armstrong Creek School - Specialist P-12 Campus,Armstrong Creek,VIC,3218,Special,Gov,Open,Major Cities,52589,85547,-38.2315603,144.3641921
41129,Arncliffe Public School,Arncliffe,NSW,2205,Primary,Gov,Open,Major Cities,41129,48585,-33.9405,151.146
40524,Arncliffe West Infants School,Arncliffe,NSW,2205,Primary,Gov,Open,Major Cities,40524,48586,-33.9318,151.145
43960,Arndell Anglican College,Oakville,NSW,2765,Combined,Non-Gov,Open,Major Cities,43960,56719,-33.6201,150.85
40647,Arndell School,North Ryde,NSW,2113,Special,Gov,Open,Major Cities,40647,56158,-33.8032,151.126
51481,Arnolds Creek Primary School,Harkness,VIC,3337,Primary,Gov,Open,Major Cities,51481,70274,-37.6664,144.542
53082,Arrahman College,Austral,NSW,2179,Primary,Non-Gov,Open,Major Cities,53082,,-33.91300107,150.8195609
41313,Arranounbai School,Frenchs Forest,NSW,2086,Special,Gov,Open,Major Cities,41313,56156,-33.7573,151.242
41195,Artarmon Public School,Artarmon,NSW,2064,Primary,Gov,Open,Major Cities,41195,47612,-33.8112,151.186
41848,Arthur Phillip High School,Parramatta,NSW,2150,Secondary,Gov,Open,Major Cities,41848,46461,-33.8164,151.007
44336,Arthurs Creek Primary School,Arthurs Creek,VIC,3099,Primary,Gov,Open,Inner Regional,44336,48236,-37.579,145.203
47404,Arundel State School,Arundel,QLD,4214,Primary,Gov,Open,Major Cities,47404,57393,-27.9451,153.366
43953,Ascham School,Edgecliff,NSW,2027,Combined,Non-Gov,Open,Major Cities,43953,41312,-33.8787,151.237
49273,Ascot Park Primary School,Park Holme,SA,5043,Primary,Gov,Open,Major Cities,49273,46960,-34.9908,138.554
46615,Ascot State School,Ascot,QLD,4007,Primary,Gov,Open,Major Cities,46615,51131,-27.4329,153.056
45022,Ascot Vale Heights School,Ascot Vale,VIC,3032,Special,Gov,Open,Major Cities,45022,46319,-37.7768,144.932
44486,Ascot Vale Primary School,Ascot Vale,VIC,3032,Primary,Gov,Open,Major Cities,44486,46016,-37.7743,144.926
44696,Ascot Vale West Primary School,Ascot Vale,VIC,3032,Primary,Gov,Open,Major Cities,44696,47662,-37.7807,144.911
48675,Ashburton Drive Primary School,Gosnells,WA,6110,Primary,Gov,Open,Major Cities,48675,46038,-32.0866,115.985
44741,Ashburton Primary School,Ashburton,VIC,3147,Primary,Gov,Open,Major Cities,44741,45879,-37.8622,145.084
40990,Ashbury Public School,Ashbury,NSW,2193,Primary,Gov,Open,Major Cities,40990,47773,-33.8988,151.119
44298,Ashby Primary School,Geelong West,VIC,3218,Primary,Gov,Open,Major Cities,44298,46199,-38.1387,144.347
41585,Ashcroft High School,Ashcroft,NSW,2168,Secondary,Gov,Open,Major Cities,41585,46380,-33.9204,150.897
41477,Ashcroft Public School,Ashcroft,NSW,2168,Primary,Gov,Open,Major Cities,41477,48524,-33.9164,150.898
48763,Ashdale Primary School,Darch,WA,6065,Primary,Gov,Open,Major Cities,48763,64015,-31.8079,115.844
48258,Ashdale Secondary College,Darch,WA,6065,Secondary,Gov,Open,Major Cities,48258,67067,-31.8107,115.841
41189,Ashfield Boys High School,Ashfield,NSW,2131,Secondary,Gov,Open,Major Cities,41189,45966,-33.8895,151.129
48273,Ashfield Primary School,Ashfield,WA,6054,Primary,Gov,Open,Major Cities,48273,49026,-31.9148,115.941
40991,Ashfield Public School,Ashfield,NSW,2131,Primary,Gov,Open,Major Cities,40991,47774,-33.8897,151.128
42412,Ashford Central School,Ashford,NSW,2361,Combined,Gov,Open,Outer Regional,42412,49412,-29.3213,151.095
46544,Ashgrove State School,Ashgrove,QLD,4060,Primary,Gov,Open,Major Cities,46544,51192,-27.4481,152.977
52697,Ashley Park Primary School,Doreen,VIC,3754,Primary,Gov,Open,Major Cities,52697,86087,-37.61436,145.127
40253,Ashley School,Deloraine,TAS,7304,Special,Gov,Open,Outer Regional,40253,57394,-41.5249,146.704
42671,Ashmont Public School,Wagga Wagga,NSW,2650,Primary,Gov,Open,Inner Regional,42671,50475,-35.1245,147.333
47294,Ashmore State School,Ashmore,QLD,4214,Primary,Gov,Open,Major Cities,47294,51588,-27.9893,153.381
42072,Ashtonfield Public School,Ashtonfield,NSW,2323,Primary,Gov,Open,Major Cities,42072,66003,-32.7724,151.601
46754,Ashwell State School,Ashwell,QLD,4340,Primary,Gov,Open,Inner Regional,46754,58122,-27.6291,152.557
45518,Ashwood High School,Ashwood,VIC,3147,Secondary,Gov,Open,Major Cities,45518,46191,-37.8641,145.103
45015,Ashwood School,Ashwood,VIC,3147,Special,Gov,Open,Major Cities,45015,48891,-37.8597,145.107
53021,Ashwood School-Garfield North Outdoor Education Centre,Garfield North,VIC,3814,Special,Gov,Open,Inner Regional,45015,,-38.31084846,146.3799644
43796,Aspect Central Coast School,Terrigal,NSW,2260,Special,Non-Gov,Open,Major Cities,43796,44079,-33.444,151.427
52878,Aspect Central Coast School Senior College,Terrigal,NSW,2260,Special,Non-Gov,Open,Major Cities,43796,87166,-33.43586,151.41571
52069,"Aspect Central Coast School, East Gosford",East Gosford,NSW,2250,Special,Non-Gov,Open,Major Cities,43796,,-33.4369,151.352
52325,"Aspect Central Coast School, Noraville",Noraville,NSW,2263,Special,Non-Gov,Open,Major Cities,43796,,-33.2681,151.554
52326,"Aspect Central Coast School, Tuggerah",Tuggerah,NSW,2259,Special,Non-Gov,Open,Major Cities,43796,,-33.298,151.417
52328,"Aspect Central Coast School, Woy Woy",Woy Woy,NSW,2256,Special,Non-Gov,Open,Major Cities,43796,,-33.503,151.304
43768,Aspect Hunter School,Thornton,NSW,2322,Special,Non-Gov,Open,Major Cities,43768,43039,-32.7834,151.637
52073,"Aspect Hunter School, Abermain Satellite",Abermain,NSW,2326,Special,Non-Gov,Open,Major Cities,43768,,-32.8107,151.443
52312,"Aspect Hunter School, Cardiff Satellite",Cardiff,NSW,2285,Special,Non-Gov,Open,Major Cities,43768,,-32.9429,151.666
52890,"Aspect Hunter School, Muswellbrook Satellite",Muswellbrook,NSW,2333,Special,Non-Gov,Open,Inner Regional,43768,,-32.27929,150.88474
52315,"Aspect Hunter School, Port Macquarie High School Satellite",Port Macquarie,NSW,2444,Special,Non-Gov,Open,Inner Regional,43768,,-31.4539,152.897
52314,"Aspect Hunter School, Port Macquarie Primary Satellite",Port Macquarie,NSW,2444,Special,Non-Gov,Open,Inner Regional,43768,,-31.4298,152.897
52317,"Aspect Hunter School, Tarro Satellite",Tarro,NSW,2322,Special,Non-Gov,Open,Major Cities,43768,,-32.8092,151.663
52318,"Aspect Hunter School, Waratah West Satellite",Waratah West,NSW,2289,Special,Non-Gov,Open,Major Cities,43768,,-32.8989,151.716
50250,Aspect Macarthur School,Cobbitty,NSW,2570,Special,Non-Gov,Open,Major Cities,50250,69102,-34.0278,150.701
53003,"Aspect Macarthur School, Airds",Campbelltown South,NSW,2560,Special,Non-Gov,Open,Major Cities,50250,87129,-34.0879816,150.8269358
52080,"Aspect Macarthur School, Campbelltown",Campbelltown,NSW,2560,Special,Non-Gov,Open,Major Cities,50250,,-34.0695,150.818
50429,"Aspect Macarthur School, Holsworthy",Holsworthy,NSW,2173,Special,Non-Gov,Open,Major Cities,50250,77604,-33.988,150.992
50430,"Aspect Macarthur School, Minto",Minto,NSW,2566,Special,Non-Gov,Open,Major Cities,50250,77605,-34.0257,150.853
52364,"Aspect Macarthur School, Northern Rivers Coffs Harbour",Coffs Harbour,NSW,2450,Special,Non-Gov,Open,Inner Regional,50250,77711,-30.2884,153.092
50433,"Aspect Macarthur School, West Hoxton",West Hoxton,NSW,2171,Special,Non-Gov,Open,Major Cities,50250,77613,-33.9322,150.836
50249,Aspect Riverina School,Albury,NSW,2640,Special,Non-Gov,Open,Inner Regional,50249,69104,-36.0843,146.918
50605,"Aspect Riverina School, Kiewa Street Albury Campus",Albury,NSW,2640,Special,Non-Gov,Open,Inner Regional,50249,77610,-36.084,146.916
52638,"Aspect Riverina School, Moresby Park Centre",North Albury,NSW,2640,Special,Non-Gov,Open,Inner Regional,50249,,-36.0538,146.93
50606,"Aspect Riverina School, North Albury Campus",Albury,NSW,2640,Special,Non-Gov,Open,Inner Regional,50249,77611,-36.063,146.935
50604,"Aspect Riverina School, Wagga Wagga Campus",Kooringal,NSW,2650,Special,Non-Gov,Open,Inner Regional,50249,77609,-35.1416,147.375
43813,Aspect South Coast School,Corrimal,NSW,2518,Special,Non-Gov,Open,Major Cities,43813,46747,-34.3639,150.896
53110,"Aspect South Coast School, Albion Park (Albion Park)",Albion Park,NSW,2527,Special,Non-Gov,Open,Major Cities,43813,,-34.5722358,150.763547
52079,"Aspect South Coast School, Barrack Heights",Barrack Heights,NSW,2528,Special,Non-Gov,Open,Major Cities,43813,,-34.5595,150.846
52330,"Aspect South Coast School, Bellambi",Bellambi,NSW,2518,Special,Non-Gov,Open,Major Cities,43813,,-34.3715,150.913
52876,"Aspect South Coast School, Bulli",Bulli,NSW,2519,Special,Non-Gov,Open,Major Cities,43813,87039,-34.3348,150.91351
52331,"Aspect South Coast School, Farmborough Heights",Unanderra,NSW,2526,Special,Non-Gov,Open,Major Cities,43813,,-34.4552,150.828
52332,"Aspect South Coast School, North Wollongong",North Wollongong,NSW,2500,Special,Non-Gov,Open,Major Cities,43813,,-34.4109,150.889
52333,"Aspect South Coast School, Ss Peter and Paul Kiama",Kiama,NSW,2533,Special,Non-Gov,Open,Inner Regional,43813,,-34.6761,150.853
53111,"Aspect South Coast School, Unanderra (Unanderra)",Unanderra,NSW,2526,Special,Non-Gov,Open,Major Cities,43813,,-34.45183909,150.8419588
43927,Aspect South East Sydney School,Peakhurst,NSW,2210,Special,Non-Gov,Open,Major Cities,43927,55942,-33.9723,151.056
52067,"Aspect South East Sydney School, Auburn",Auburn,NSW,2144,Special,Non-Gov,Open,Major Cities,43927,,-33.8501,151.03
52355,"Aspect South East Sydney School, Belfield",Belfield,NSW,2191,Special,Non-Gov,Open,Major Cities,43927,,-33.9011,151.089
52356,"Aspect South East Sydney School, Caringbah",Caringbah,NSW,2229,Special,Non-Gov,Open,Major Cities,43927,,-34.0452,151.123
