ACARA_ID,School_Name,Suburb,State,Postcode,Type,Sector,Status,Geolocation,Parent_School ID,AGE_ID
43413,Villa Maria Catholic Primary School,Hunters Hill,NSW,2110,Primary,Non-Gov,Open,Major Cities,43413,42036
52861,Village High School,Wonthaggi,VIC,3992,Secondary,Non-Gov,Open,Inner Regional,52861,86560
46270,Village School,Croydon North,VIC,3136,Primary,Non-Gov,Open,Major Cities,46270,43429
47858,Villanova College,Coorparoo,QLD,4151,Combined,Non-Gov,Open,Major Cities,47858,57251
41440,Villawood East Public School,Villawood,NSW,2163,Primary,Gov,Open,Major Cities,41440,48151
41453,Villawood North Public School,Fairfield East,NSW,2165,Primary,Gov,Open,Major Cities,41453,48160
46959,Vincent State School,Vincent,QLD,4814,Primary,Gov,Open,Outer Regional,46959,53027
42937,Vincentia High School,Vincentia,NSW,2540,Secondary,Gov,Open,Inner Regional,42937,54663
42889,Vincentia Public School,Vincentia,NSW,2540,Primary,Gov,Open,Inner Regional,42889,55116
49879,Vineyard Lutheran School,Clare,SA,5453,Primary,Non-Gov,Open,Inner Regional,49879,57267
41674,Vineyard Public School,Vineyard,NSW,2765,Primary,Gov,Open,Major Cities,41674,50787
49329,Virginia Primary School,Virginia,SA,5120,Primary,Gov,Open,Inner Regional,49329,47162
47223,Virginia State School,Virginia,QLD,4014,Primary,Gov,Open,Major Cities,47223,51142
45322,Virtual School Victoria,Thornbury,VIC,3071,Combined,Gov,Open,Major Cities,45322,56379
43826,Vistara Primary School,Richmond Hill,NSW,2480,Primary,Non-Gov,Open,Inner Regional,43826,46738
45201,Waaia Yalca South Primary School,Waaia,VIC,3637,Primary,Gov,Open,Inner Regional,45201,51486
42103,Wadalba Community School,Wadalba,NSW,2259,Combined,Gov,Open,Major Cities,42103,56643
48619,Waddington Primary School,Koondoola,WA,6064,Primary,Gov,Open,Major Cities,48619,49210
48040,Wadja Wadja High School,Woorabinda,QLD,4713,Secondary,Non-Gov,Open,Remote,48040,53632
50047,Wagaman Primary School,Wagaman,NT,810,Primary,Gov,Open,Outer Regional,50047,47979
43774,Wagga Wagga Christian College,Wagga Wagga,NSW,2650,Combined,Non-Gov,Open,Inner Regional,43774,53391
42692,Wagga Wagga High School,Wagga Wagga,NSW,2650,Secondary,Gov,Open,Inner Regional,42692,50490
42635,Wagga Wagga Public School,Wagga Wagga,NSW,2650,Primary,Gov,Open,Inner Regional,42635,50492
48645,Waggrakine Primary School,Waggrakine,WA,6530,Primary,Gov,Open,Outer Regional,48645,52663
48199,Wagin District High School,Wagin,WA,6315,Combined,Gov,Open,Outer Regional,48199,52520
44115,Wahgunyah Primary School,Wahgunyah,VIC,3687,Primary,Gov,Open,Inner Regional,44115,51603
44007,Wahroonga Adventist School,Wahroonga,NSW,2076,Combined,Non-Gov,Open,Major Cities,44007,77695
41253,Wahroonga Public School,Wahroonga,NSW,2076,Primary,Gov,Open,Major Cities,41253,44923
49482,Waikerie High School,Waikerie,SA,5330,Secondary,Gov,Open,Outer Regional,49482,47331
49837,Waikerie Lutheran Primary School,Waikerie,SA,5330,Primary,Non-Gov,Open,Outer Regional,49837,42613
49330,Waikerie Primary School,Waikerie,SA,5330,Primary,Gov,Open,Outer Regional,49330,47332
48758,Waikiki Primary School,Waikiki,WA,6169,Primary,Gov,Open,Major Cities,48758,57858
40107,Waimea Heights Primary School,Sandy Bay,TAS,7005,Primary,Gov,Open,Inner Regional,40107,48066
41125,Wairoa School,Bondi Beach,NSW,2026,Special,Gov,Open,Major Cities,41125,56291
41244,Waitara Public School,Wahroonga,NSW,2076,Primary,Gov,Open,Major Cities,41244,47668
40710,Wakefield School,Wakefield,NSW,2278,Special,Gov,Open,Major Cities,40710,57887
41294,Wakehurst Public School,Belrose,NSW,2085,Primary,Gov,Open,Major Cities,41294,47680
42638,Wakool Burraboi Public School,Wakool,NSW,2710,Primary,Gov,Open,Outer Regional,42638,50630
42639,Walbundrie Public School,Walla Walla,NSW,2642,Primary,Gov,Open,Outer Regional,42639,50457
42481,Walcha Central School,Walcha,NSW,2354,Combined,Gov,Open,Outer Regional,42481,46439
44564,Wales Street Primary School,Thornbury,VIC,3071,Primary,Gov,Open,Major Cities,44564,56427
49816,Walford Anglican School for Girls,Hyde Park,SA,5061,Combined,Non-Gov,Open,Major Cities,49816,40401
43119,Walgett Community College - High School,Walgett,NSW,2832,Secondary,Gov,Open,Remote,43119,46411
43046,Walgett Community College - Primary School,Walgett,NSW,2832,Primary,Gov,Open,Remote,43046,51057
42482,Walhallow Public School,Caroona,NSW,2343,Primary,Gov,Open,Outer Regional,42482,49366
46881,Walkamin State School,Walkamin,QLD,4872,Primary,Gov,Open,Outer Regional,46881,53148
48528,Walkaway Primary School,Walkaway,WA,6528,Primary,Gov,Open,Outer Regional,48528,52650
46651,Walkerston State School,Walkerston,QLD,4751,Primary,Gov,Open,Outer Regional,46651,52975
46771,Walkervale State School,Walkervale,QLD,4670,Primary,Gov,Open,Inner Regional,46771,54447
49331,Walkerville Primary School,Walkerville,SA,5081,Primary,Gov,Open,Major Cities,49331,47036
42640,Walla Walla Public School,Walla Walla,NSW,2659,Primary,Gov,Open,Inner Regional,42640,50512
42483,Wallabadah Public School,Wallabadah,NSW,2343,Primary,Gov,Open,Outer Regional,42483,49367
50127,Wallace Rockhole School,Wallace Rockhole,NT,872,Combined,Gov,Open,Very Remote,50127,56576
41675,Wallacia Public School,Wallacia,NSW,2745,Primary,Gov,Open,Major Cities,41675,50721
44121,Wallan Primary School,Wallan,VIC,3756,Primary,Gov,Open,Major Cities,44121,51507
45532,Wallan Secondary College,Wallan,VIC,3756,Secondary,Gov,Open,Major Cities,45532,66627
46715,Wallangarra State School,Wallangarra,QLD,4383,Primary,Gov,Open,Outer Regional,46715,51986
44995,Wallarano Primary School,Noble Park,VIC,3174,Primary,Gov,Open,Major Cities,44995,54880
49333,Wallaroo Mines Primary School,Kadina,SA,5554,Primary,Gov,Open,Outer Regional,49333,47442
49332,Wallaroo Primary School,Wallaroo,SA,5556,Primary,Gov,Open,Outer Regional,49332,47444
45082,Wallaroo Primary School,Hastings,VIC,3915,Primary,Gov,Open,Major Cities,45082,55922
47059,Wallaville State School,Wallaville,QLD,4671,Primary,Gov,Open,Outer Regional,47059,52803
42641,Wallendbeen Public School,Wallendbeen,NSW,2588,Primary,Gov,Open,Inner Regional,42641,50288
43047,Wallerawang Public School,Wallerawang,NSW,2845,Primary,Gov,Open,Inner Regional,43047,51068
44591,Wallington Primary School,Wallington,VIC,3222,Primary,Gov,Open,Inner Regional,44591,49591
48571,Walliston Primary School,Walliston,WA,6076,Primary,Gov,Open,Major Cities,48571,49832
46606,Walloon State School,Walloon,QLD,4306,Primary,Gov,Open,Major Cities,46606,51762
41979,Wallsend Public School,Wallsend,NSW,2287,Primary,Gov,Open,Major Cities,41979,49030
41994,Wallsend South Public School,Wallsend,NSW,2287,Primary,Gov,Open,Major Cities,41994,49032
46540,Wallumbilla State School,Wallumbilla,QLD,4428,Combined,Gov,Open,Remote,46540,52203
48529,Walpole Primary School,Walpole,WA,6398,Primary,Gov,Open,Outer Regional,48529,52574
41719,Walters Road Public School,Blacktown,NSW,2148,Primary,Gov,Open,Major Cities,41719,55108
50128,Walungurru School,Kintore,NT,872,Combined,Gov,Open,Very Remote,50128,56577
44512,Walwa Primary School,Walwa,VIC,3709,Primary,Gov,Open,Outer Regional,44512,51678
40759,Wambangalang Environmental Education Centre,Dubbo,NSW,2830,Special,Gov,Open,Outer Regional,40759,64091
42056,Wamberal Public School,Wamberal,NSW,2260,Primary,Gov,Open,Major Cities,42056,48724
42642,Wamoon Public School,Leeton,NSW,2705,Primary,Gov,Open,Outer Regional,42642,50617
47241,Wamuran State School,Wamuran,QLD,4512,Primary,Gov,Open,Major Cities,47241,52296
43048,Wanaaring Public School,Wanaaring,NSW,2840,Primary,Gov,Open,Very Remote,43048,51064
48709,Wananami Remote Community School,Derby,WA,6728,Combined,Gov,Open,Very Remote,48709,55276
49557,Wandana Primary School,Gilles Plains,SA,5086,Primary,Gov,Open,Major Cities,49557,47048
48531,Wandering Primary School,Wandering,WA,6308,Primary,Gov,Open,Outer Regional,48531,52515
44067,Wandiligong Primary School,Wandiligong,VIC,3744,Primary,Gov,Open,Outer Regional,44067,51716
44665,Wandin North Primary School,Wandin North,VIC,3139,Primary,Gov,Open,Major Cities,44665,48499
44184,Wandin Yallock Primary School,Wandin North,VIC,3139,Primary,Gov,Open,Major Cities,44184,44629
50671,Wandina Primary School,Wandina,WA,6530,Primary,Gov,Open,Outer Regional,50671,70120
47097,Wandoan State School P-10,Wandoan,QLD,4419,Combined,Gov,Open,Remote,47097,52185
44245,Wandong Primary School,Wandong,VIC,3758,Primary,Gov,Open,Inner Regional,44245,51509
44949,Wangala Primary School,Belmont,VIC,3216,Primary,Gov,Open,Major Cities,44949,49565
45095,Wangaratta District Specialist School,Wangaratta,VIC,3676,Special,Gov,Open,Inner Regional,45095,56428
45483,Wangaratta High School,Wangaratta,VIC,3676,Secondary,Gov,Open,Inner Regional,45483,51573
44114,Wangaratta Primary School,Wangaratta,VIC,3676,Primary,Gov,Open,Inner Regional,44114,51571
44768,Wangaratta West Primary School,Wangaratta,VIC,3676,Primary,Gov,Open,Inner Regional,44768,51575
41537,Wangee Park School,Campsie,NSW,2194,Special,Gov,Open,Major Cities,41537,46396
41981,Wangi Wangi Public School,Wangi Wangi,NSW,2267,Primary,Gov,Open,Major Cities,41981,48738
48329,Wangkatjungka Remote Community School,Christmas Creek,WA,6765,Primary,Gov,Open,Very Remote,48329,55278
50048,Wanguri Primary School,Wanguri,NT,810,Primary,Gov,Open,Outer Regional,50048,47980
42849,Waniora Public School,Bulli,NSW,2516,Primary,Gov,Open,Major Cities,42849,49993
48532,Wanneroo Primary School,Wanneroo,WA,6065,Primary,Gov,Open,Major Cities,48532,45477
48215,Wanneroo Secondary College,Wanneroo,WA,6065,Secondary,Gov,Open,Major Cities,48215,49217
49953,Wanniassa Hills Primary School,Wanniassa,ACT,2903,Primary,Gov,Open,Major Cities,49953,51123
49954,Wanniassa School,Wanniassa,ACT,2903,Combined,Gov,Open,Major Cities,49954,51122
49955,Wanniassa School - Junior Campus,Wanniassa,ACT,2903,Combined,Gov,Open,Major Cities,49954,5767
45484,Wantirna College,Wantirna,VIC,3152,Secondary,Gov,Open,Major Cities,45484,48980
44645,Wantirna Primary School,Wantirna,VIC,3152,Primary,Gov,Open,Major Cities,44645,48986
44764,Wantirna South Primary School,Wantirna South,VIC,3152,Primary,Gov,Open,Major Cities,44764,48989
47380,Waraburra State School,Gracemere,QLD,4702,Primary,Gov,Open,Inner Regional,47380,55355
40779,Warakirri College,Fairfield,NSW,2165,Special,Non-Gov,Open,Major Cities,40779,66389
52433,Warakirri College - Blacktown,Blacktown,NSW,2148,Special,Non-Gov,Open,Major Cities,40779,85189
52789,Warakirri College - Campbelltown South,Campbelltown,NSW,2560,Special,Non-Gov,Open,Major Cities,40779,85994
51460,Waranara School,Marrickville,NSW,2204,Special,Non-Gov,Open,Major Cities,51460,70217
52513,Waranara School - Senior Campus,Marrickville,NSW,2204,Special,Non-Gov,Open,Major Cities,51460,80104
41982,Waratah Public School,Waratah,NSW,2298,Primary,Gov,Open,Major Cities,41982,44644
50401,Waratah Special Developmental School,Bellfield,VIC,3081,Special,Gov,Open,Major Cities,50401,69177
42003,Waratah West Public School,Waratah West,NSW,2298,Primary,Gov,Open,Major Cities,42003,45544
44294,Warburton Primary School,Warburton,VIC,3799,Primary,Gov,Open,Inner Regional,44294,51836
42313,Wardell Public School,Wardell,NSW,2477,Primary,Gov,Open,Inner Regional,42313,49769
42528,Warialda High School,Warialda,NSW,2402,Secondary,Gov,Open,Outer Regional,42528,49504
42484,Warialda Public School,Warialda,NSW,2402,Primary,Gov,Open,Outer Regional,42484,49505
42919,Warilla High School,Barrack Heights,NSW,2528,Secondary,Gov,Open,Major Cities,42919,46503
42870,Warilla North Public School,Warilla,NSW,2528,Primary,Gov,Open,Major Cities,42870,50030
42854,Warilla Public School,Warilla,NSW,2528,Primary,Gov,Open,Major Cities,42854,50031
48989,Warlawurru Catholic School,Halls Creek,WA,6770,Primary,Non-Gov,Open,Very Remote,48989,48787
48246,Warnbro Community High School,Warnbro,WA,6169,Secondary,Gov,Open,Major Cities,48246,55354
48847,Warnbro Community High School Education Support Centre,Warnbro,WA,6169,Special,Gov,Open,Major Cities,48847,57686
48598,Warnbro Primary School,Warnbro,WA,6169,Primary,Gov,Open,Major Cities,48598,52415
42115,Warners Bay High School,Warners Bay,NSW,2282,Secondary,Gov,Open,Major Cities,42115,48961
41983,Warners Bay Public School,Warners Bay,NSW,2282,Primary,Gov,Open,Major Cities,41983,48962
42017,Warnervale Public School,Hamlyn Terrace,NSW,2259,Primary,Gov,Open,Major Cities,42017,48716
49334,Warooka Primary School,Warooka,SA,5577,Primary,Gov,Open,Remote,49334,47456
48200,Waroona District High School,Waroona,WA,6215,Combined,Gov,Open,Inner Regional,48200,52431
46673,Warra State School,Warra,QLD,4411,Primary,Gov,Open,Outer Regional,46673,52064
44254,Warracknabeal Primary School,Warracknabeal,VIC,3393,Primary,Gov,Open,Outer Regional,44254,50615
45485,Warracknabeal Secondary College,Warracknabeal,VIC,3393,Secondary,Gov,Open,Outer Regional,45485,50642
52181,Warracknabeal Secondary College-Warracknabeal and Community Re-engagement Program,Warracknabeal,VIC,3393,Secondary,Gov,Open,Outer Regional,45485,
45145,Warracknabeal Special Developmental School,Warracknabeal,VIC,3393,Special,Gov,Open,Outer Regional,45145,56429
49521,Warradale Primary School,Warradale,SA,5046,Primary,Gov,Open,Major Cities,49521,46970
41681,Warragamba Public School,Warragamba,NSW,2752,Primary,Gov,Open,Inner Regional,41681,45440
45143,Warragul & District Specialist School,Warragul,VIC,3820,Special,Gov,Open,Inner Regional,45143,55911
44794,Warragul North Primary School,Warragul,VIC,3820,Primary,Gov,Open,Inner Regional,44794,51875
44419,Warragul Primary School,Warragul,VIC,3820,Primary,Gov,Open,Inner Regional,44419,51876
45563,Warragul Regional College,Warragul,VIC,3820,Secondary,Gov,Open,Inner Regional,45563,51874
43916,Warrah Specialist School,Dural,NSW,2158,Special,Non-Gov,Open,Major Cities,43916,43049
45486,Warrandyte High School,Warrandyte,VIC,3113,Secondary,Gov,Open,Major Cities,45486,48263
44034,Warrandyte Primary School,Warrandyte,VIC,3113,Primary,Gov,Open,Major Cities,44034,48264
40132,Warrane Primary School,Warrane,TAS,7018,Primary,Gov,Open,Inner Regional,40132,48180
44607,Warranwood Primary School,Warranwood,VIC,3134,Primary,Gov,Open,Major Cities,44607,55061
41245,Warrawee Public School,Turramurra,NSW,2074,Primary,Gov,Open,Major Cities,41245,45900
42925,Warrawong High School,Warrawong,NSW,2502,Secondary,Gov,Open,Major Cities,42925,46370
42812,Warrawong Public School,Warrawong,NSW,2502,Primary,Gov,Open,Major Cities,42812,49955
43049,Warren Central School,Warren,NSW,2824,Combined,Gov,Open,Outer Regional,43049,46460
44320,Warrenheip Primary School,Warrenheip,VIC,3352,Primary,Gov,Open,Inner Regional,44320,50158
48565,Warriapendi Primary School,Balga,WA,6061,Primary,Gov,Open,Major Cities,48565,49161
49636,Warriappendi School,Marleston,SA,5033,Special,Gov,Open,Major Cities,49636,46058
47303,Warrigal Road State School,Eight Mile Plains,QLD,4113,Primary,Gov,Open,Major Cities,47303,51300
47072,Warrill View State School,Warrill View,QLD,4307,Primary,Gov,Open,Inner Regional,47072,51763
41709,Warrimoo Public School,Warrimoo,NSW,2774,Primary,Gov,Open,Major Cities,41709,50841
45058,Warringa Park School,Hoppers Crossing,VIC,3029,Special,Gov,Open,Major Cities,45058,47652
50678,Warringa Park School-Bethany Road Campus,Hoppers Crossing,VIC,3029,Special,Gov,Open,Major Cities,45058,30194
50566,Warringa Park School-Cayleys Road Campus,Werribee South,VIC,3030,Special,Gov,Open,Major Cities,45058,29974
45549,Warrnambool College,Warrnambool,VIC,3280,Secondary,Gov,Open,Inner Regional,45549,49877
52168,Warrnambool College-Wave Campus,Warrnambool,VIC,3280,Secondary,Gov,Open,Inner Regional,45549,
44837,Warrnambool East Primary School,Warrnambool,VIC,3280,Primary,Gov,Open,Inner Regional,44837,49876
44352,Warrnambool Primary School,Warrnambool,VIC,3280,Primary,Gov,Open,Inner Regional,44352,49879
44053,Warrnambool West Primary School,Warrnambool,VIC,3280,Primary,Gov,Open,Inner Regional,44053,49882
40760,Warrumbungle National Park Environmental Education Centre,Coonabarabran,NSW,2357,Special,Gov,Open,Outer Regional,40760,64092
50129,Warruwi School,Warruwi,NT,822,Combined,Gov,Open,Very Remote,50129,47966
47043,Wartburg State School,Baffle Creek,QLD,4674,Primary,Gov,Open,Outer Regional,47043,52808
46486,Warwick Central State School,Warwick,QLD,4370,Primary,Gov,Open,Inner Regional,46486,51971
50594,Warwick Christian College,Warwick,QLD,4370,Combined,Non-Gov,Open,Inner Regional,50594,77650
48066,Warwick Christian College - Canningvale Road Campus,Warwick,QLD,4370,Special,Non-Gov,Open,Inner Regional,50594,66131
52738,Warwick Christian College - Glengallan Road Campus,Warwick,QLD,4370,Special,Non-Gov,Open,Inner Regional,50594,85896
46571,Warwick East State School,Warwick,QLD,4370,Primary,Gov,Open,Inner Regional,46571,51972
41427,Warwick Farm Public School,Warwick Farm,NSW,2170,Primary,Gov,Open,Major Cities,41427,48544
48224,Warwick Senior High School,Warwick,WA,6024,Secondary,Gov,Open,Major Cities,48224,48952
47418,Warwick State High School,Warwick,QLD,4370,Secondary,Gov,Open,Inner Regional,47418,51973
47041,Warwick West State School,Warwick,QLD,4370,Primary,Gov,Open,Inner Regional,47041,51974
49335,Wasleys Primary School,Wasleys,SA,5400,Primary,Gov,Open,Inner Regional,49335,47375
50097,Watarrka School,Petermann,NT,872,Combined,Gov,Open,Very Remote,50097,56561
41058,Waterfall Public School,Waterfall,NSW,2233,Primary,Gov,Open,Inner Regional,41058,48668
46497,Waterford State School,Waterford,QLD,4133,Primary,Gov,Open,Major Cities,46497,51546
47283,Waterford West State School,Waterford West,QLD,4133,Primary,Gov,Open,Major Cities,47283,51548
49336,Watervale Primary School,Watervale,SA,5452,Primary,Gov,Open,Inner Regional,49336,47397
48533,Watheroo Primary School,Watheroo,WA,6513,Primary,Gov,Open,Outer Regional,48533,52640
50130,Watiyawanu School,Mount Liebig,NT,872,Combined,Gov,Open,Very Remote,50130,47906
46797,Watson Road State School,Acacia Ridge,QLD,4110,Primary,Gov,Open,Major Cities,46797,51266
44923,Watsonia Heights Primary School,Greensborough,VIC,3088,Primary,Gov,Open,Major Cities,44923,48224
44952,Watsonia North Primary School,Watsonia North,VIC,3087,Primary,Gov,Open,Major Cities,44952,48124
43385,Watsonia Primary School,Watsonia,VIC,3087,Primary,Gov,Open,Major Cities,43385,48125
41451,Wattawa Heights Public School,Bankstown,NSW,2200,Primary,Gov,Open,Major Cities,41451,48581
